       204        0.81989        0.49620        0.07749         0
       205        0.81988        0.51282        0.07744         0
       206        0.81987        0.52938        0.07739         0
       207        0.80575        0.41204        0.09573         0
       208        0.24656        0.01706       -0.05193         0
       209        0.24702        0.00924       -0.05370         0
       210        0.80571        0.42899        0.09582         0
       211        0.24430        0.02530       -0.04790         0
       212        0.80566        0.44589        0.09590         0
       213        0.80562        0.46273        0.09598         0
       214        0.80558        0.47951        0.09605         0
       215        0.80555        0.49623        0.09612         0
       216        0.80552        0.51288        0.09618         0
       217        0.80549        0.52945        0.09623         0
       218        0.80529        0.41180        0.07938         0
       219        0.13109        0.00846        0.03714         0
       220        0.14802        0.01665        0.03666         0
       221        0.14765        0.00924        0.03942         0
       222        0.16347        0.01864        0.03861         0
       223        0.16367        0.00986        0.04200         0
       224        0.80521        0.42878        0.07929         0
       225        0.17959        0.02051        0.04058         0
       226        0.17987        0.01040        0.04458         0
       227        0.80514        0.44569        0.07920         0
       228        0.19628        0.02048        0.04352         0
       229        0.19660        0.00936        0.04789         0
       230        0.20512        0.00526        0.05054         0
       231        0.80508        0.46255        0.07913         0
       232        0.21248        0.02067        0.04662         0
       233        0.21325        0.01329        0.04986         0
       234        0.21479        0.00784        0.05166         0
       235        0.80502        0.47935        0.07906         0
       236        0.22805        0.02477        0.04754         0
       237        0.22955        0.01648        0.05162         0
       238        0.22881        0.00869        0.05364         0
       239        0.80496        0.49608        0.07899         0
       240        0.80491        0.51275        0.07893         0
       241        0.80486        0.52934        0.07888         0
       242        0.24381        0.01866        0.05300         0
       243        0.24380        0.00976        0.05556         0
       244        0.25978        0.01907       -0.05350         0
       245        0.26027        0.01003       -0.05592         0
       246        0.79576        0.41219        0.09029         0
       247        0.79563        0.42917        0.09033         0
       248        0.79552        0.44608        0.09036         0
       249        0.79541        0.46294        0.09039         0
       250        0.79530        0.47973        0.09042         0
       251        0.79521        0.49646        0.09045         0
       252        0.79512        0.51312        0.09047         0
       253        0.79504        0.52971        0.09050         0
       254        0.79526        0.41210        0.08367         0
       255        0.79512        0.42908        0.08362         0
       256        0.79498        0.44601        0.08358         0
       257        0.79485        0.46288        0.08354         0
       258        0.79473        0.47968        0.08350         0
       259        0.27541        0.02106       -0.05512         0
       260        0.27555        0.01094       -0.05799         0
       261        0.79461        0.49642        0.08347         0
       262        0.79451        0.51309        0.08344         0
       263        0.79442        0.52969        0.08342         0
       264        0.88286        0.54633        0.07573         0
       265        0.88286        0.56271        0.07570         0
       266        0.88287        0.57901        0.07568         0
       267        0.88287        0.59523        0.07566         0
       268        0.88287        0.61136        0.07565         0
       269        0.88287        0.62741        0.07564         0
       270        0.88287        0.64336        0.07564         0
       271        0.88287        0.65922        0.07565         0
       272        0.29171        0.02127       -0.05729         0
       273        0.29153        0.01093       -0.06023         0
       274        0.86715        0.54615        0.07616         0
       275        0.86716        0.56254        0.07613         0
       276        0.86716        0.57884        0.07611         0
       277        0.86716        0.59507        0.07609         0
       278        0.86716        0.61120        0.07608         0
       279        0.86716        0.62726        0.07607         0
       280        0.86716        0.64321        0.07607         0
       281        0.86716        0.65908        0.07608         0
       282        0.85114        0.54599        0.07659         0
       283        0.85114        0.56238        0.07656         0
       284        0.85114        0.57869        0.07654         0
       285        0.85114        0.59491        0.07652         0
       286        0.30755        0.02154       -0.05924         0
       287        0.30744        0.01101       -0.06230         0
       288        0.85114        0.61106        0.07651         0
       289        0.85114        0.62711        0.07651         0
       290        0.85114        0.64307        0.07651         0
       291        0.85114        0.65895        0.07652         0
       292        0.83513        0.54558        0.09998         0
       293        0.83513        0.56200        0.10003         0
       294        0.83513        0.57833        0.10006         0
       295        0.83513        0.59459        0.10008         0
       296        0.83513        0.61076        0.10010         0
       297        0.83513        0.62685        0.10011         0
       298        0.32340        0.02226       -0.06095         0
       299        0.32299        0.01126       -0.06420         0
       300        0.83513        0.64284        0.10011         0
       301        0.83513        0.65873        0.10010         0
       302        0.83540        0.54590        0.07694         0
       303        0.83540        0.56229        0.07691         0
       304        0.83540        0.57860        0.07688         0
       305        0.83540        0.59483        0.07687         0
       306        0.83539        0.61098        0.07685         0
       307        0.83539        0.62704        0.07685         0
       308        0.83539        0.64301        0.07685         0
       309        0.34600        0.00722       -0.06801         0
       310        0.83539        0.65888        0.07686         0
       311        0.81998        0.54571        0.09920         0
       312        0.33910        0.02320       -0.06253         0
       313        0.33889        0.01137       -0.06620         0
       314        0.81998        0.56213        0.09925         0
       315        0.81998        0.57847        0.09928         0
       316        0.81998        0.59473        0.09931         0
       317        0.81998        0.61090        0.09933         0
       318        0.81998        0.62699        0.09934         0
       319        0.81998        0.64298        0.09933         0
       320        0.81998        0.65887        0.09932         0
       321        0.81987        0.54586        0.07734         0
       322        0.81986        0.56227        0.07731         0
       323        0.35495        0.01548       -0.06739         0
       324        0.35639        0.00915       -0.06891         0
       325        0.81985        0.57860        0.07728         0
       326        0.81985        0.59485        0.07726         0
       327        0.35483        0.02435       -0.06435         0
       328        0.81984        0.61101        0.07724         0
       329        0.81983        0.62708        0.07724         0
       330        0.81983        0.64306        0.07724         0
       331        0.81982        0.65895        0.07725         0
       332        0.80547        0.54596        0.09628         0
       333        0.80545        0.56238        0.09632         0
       334        0.80543        0.57873        0.09635         0
       335        0.80542        0.59499        0.09638         0
       336        0.80541        0.61117        0.09639         0
       337        0.37182        0.01846       -0.06850         0
       338        0.37158        0.01009       -0.07029         0
       339        0.80540        0.62725        0.09640         0
       340        0.80540        0.64324        0.09640         0
       341        0.80541        0.65914        0.09639         0
       342        0.80481        0.54586        0.07884         0
       343        0.80478        0.56230        0.07880         0
       344        0.80474        0.57866        0.07877         0
       345        0.80471        0.59494        0.07875         0
       346        0.80469        0.61113        0.07874         0
       347        0.80468        0.62723        0.07873         0
       348        0.80466        0.64323        0.07874         0
       349        0.80466        0.65914        0.07875         0
       350        0.79498        0.54623        0.09052         0
       351        0.79492        0.56266        0.09053         0
       352        0.79487        0.57902        0.09055         0
       353        0.25972        0.02078        0.05459         0
       354        0.25963        0.01080        0.05751         0
       355        0.79483        0.59529        0.09056         0
       356        0.79481        0.61147        0.09057         0
       357        0.79479        0.62756        0.09057         0
       358        0.27591        0.02107        0.05679         0
       359        0.27560        0.01085        0.05976         0
       360        0.79479        0.64356        0.09057         0
       361        0.79480        0.65946        0.09057         0
       362        0.79434        0.54621        0.08340         0
       363        0.29164        0.02127        0.05886         0
       364        0.29130        0.01088        0.06190         0
       365        0.79426        0.56266        0.08338         0
       366        0.79421        0.57902        0.08337         0
       367        0.79416        0.59530        0.08336         0
       368        0.30754        0.02151        0.06086         0
       369        0.30626        0.01083        0.06388         0
       370        0.79412        0.61149        0.08335         0
       371        0.79410        0.62759        0.08335         0
       372        0.79410        0.64359        0.08336         0
       373        0.32431        0.02127        0.06320         0
       374        0.31969        0.01038        0.06576         0
       375        0.33167        0.01523        0.06644         0
       376        0.33012        0.00879        0.06762         0
       377        0.79410        0.65949        0.08337         0
       378        0.88287        0.67499        0.07567         0
       379        0.86716        0.67485        0.07610         0
       380        0.85114        0.67472        0.07653         0
       381        0.33975        0.02576        0.06364         0
       382        0.34182        0.01683        0.06725         0
       383        0.34176        0.00903        0.06895         0
       384        0.83513        0.67453        0.10008         0
       385        0.83539        0.67466        0.07688         0
       386        0.81998        0.67467        0.09930         0
       387        0.81982        0.67473        0.07727         0
       388        0.80541        0.67493        0.09637         0
       389        0.35591        0.01868        0.06834         0
       390        0.35596        0.00982        0.07032         0
       391        0.80466        0.67494        0.07878         0
       392        0.79482        0.67525        0.09057         0
       393        0.79412        0.67529        0.08339         0
       394        0.83516        0.09892        0.03320         0
       395        0.83508        0.09694        0.01826         0
       396        0.83504        0.09044       -0.00517         0
       397        0.37195        0.02075        0.06946         0
       398        0.37167        0.01083        0.07171         0
       399        0.83506        0.09371        0.00575         0
       400        0.38821        0.02069       -0.06953         0
       401        0.38765        0.01087       -0.07167         0
       402        0.83502        0.08700       -0.01663         0
       403        0.81944        0.09836        0.03324         0
       404        0.81922        0.09650        0.01840         0
       405        0.81911        0.09029       -0.00486         0
       406        0.81920        0.09342        0.00606         0
       407        0.81905        0.08694       -0.01651         0
       408        0.80369        0.09733        0.03326         0
       409        0.80352        0.09561        0.01868         0
       410        0.80330        0.09001       -0.00415         0
       411        0.80363        0.09285        0.00670         0
       412        0.80310        0.08683       -0.01619         0
       413        0.40409        0.02096       -0.07097         0
       414        0.40358        0.01088       -0.07321         0
       415        0.78784        0.09573        0.03296         0
       416        0.78818        0.09431        0.01890         0
       417        0.78775        0.08970       -0.00275         0
       418        0.78916        0.09211        0.00764         0
       419        0.78723        0.08672       -0.01563         0
       420        0.77215        0.09389        0.03257         0
       421        0.76650        0.09089        0.01140         0
       422        0.77305        0.09261        0.01843         0
       423        0.77174        0.08960        0.00064         0
       424        0.77790        0.09145        0.00872         0
       425        0.77129        0.08663       -0.01477         0
       426        0.75553        0.02361        0.10822         0
       427        0.75564        0.03713        0.10520         0
       428        0.41955        0.02116       -0.07230         0
       429        0.41941        0.01093       -0.07465         0
       430        0.75576        0.04907        0.10137         0
       431        0.75516        0.05929        0.09657         0
       432        0.75510        0.06905        0.09042         0
       433        0.75512        0.07608        0.08413         0
       434        0.75509        0.08121        0.07591         0
       435        0.75499        0.08615        0.06381         0
       436        0.75470        0.08975        0.05205         0
       437        0.75769        0.09192        0.04341         0
       438        0.73972        0.02353        0.10621         0
       439        0.74025        0.03665        0.10344         0
       440        0.74061        0.04743        0.10010         0
       441        0.43537        0.02156       -0.07353         0
       442        0.43536        0.01102       -0.07600         0
       443        0.73990        0.05699        0.09571         0
       444        0.73912        0.06687        0.08960         0
       445        0.73849        0.07437        0.08280         0
       446        0.73911        0.07999        0.07414         0
       447        0.73981        0.08470        0.06181         0
       448        0.74140        0.08839        0.04687         0
       449        0.74874        0.09085        0.04194         0
       450        0.72365        0.01157        0.10554         0
       451        0.72395        0.02355        0.10388         0
       452        0.72434        0.03572        0.10138         0
       453        0.72417        0.04480        0.09861         0
       454        0.72394        0.05409        0.09459         0
       455        0.72365        0.06463        0.08845         0
       456        0.45136        0.02200       -0.07466         0
       457        0.45134        0.01111       -0.07726         0
       458        0.72323        0.07290        0.08133         0
       459        0.72364        0.07868        0.07270         0
       460        0.72370        0.08280        0.06104         0
       461        0.72402        0.08565        0.04674         0
       462        0.70801        0.01118        0.10297         0
       463        0.70776        0.02178        0.10154         0
       464        0.70716        0.03140        0.09955         0
       465        0.70687        0.04101        0.09675         0
       466        0.70760        0.05247        0.09233         0
       467        0.70800        0.06334        0.08637         0
       468        0.70772        0.07161        0.07931         0
       469        0.46742        0.02254       -0.07565         0
       470        0.46734        0.01122       -0.07843         0
       471        0.70798        0.07713        0.07133         0
       472        0.70756        0.08085        0.06076         0
       473        0.70749        0.08362        0.04667         0
       474        0.69171        0.01640        0.09929         0
       475        0.69077        0.02613        0.09737         0
       476        0.69119        0.03889        0.09413         0
       477        0.69222        0.05187        0.08953         0
       478        0.69268        0.06209        0.08399         0
       479        0.69178        0.06999        0.07702         0
       480        0.69119        0.07528        0.06957         0
       481        0.69114        0.07886        0.06035         0
       482        0.69124        0.08199        0.04654         0
       483        0.48355        0.02318       -0.07651         0
       484        0.48341        0.01132       -0.07952         0
       485        0.67668        0.01084        0.09671         0
       486        0.67573        0.02384        0.09444         0
       487        0.67614        0.03810        0.09105         0
       488        0.67678        0.05095        0.08667         0
       489        0.67654        0.05963        0.08202         0
       490        0.67589        0.06675        0.07582         0
       491        0.67503        0.07304        0.06737         0
       492        0.67551        0.07745        0.05789         0
       493        0.67545        0.08084        0.04535         0
       494        0.66014        0.02334        0.09117         0
       495        0.66070        0.03674        0.08812         0
       496        0.66118        0.04796        0.08438         0
       497        0.49953        0.02295       -0.07768         0
       498        0.49946        0.01107       -0.08063         0
       499        0.66030        0.05641        0.07970         0
       500        0.66043        0.06454        0.07307         0
       501        0.66022        0.07149        0.06434         0
       502        0.66075        0.07613        0.05538         0
       503        0.66010        0.07968        0.04441         0
       504        0.64402        0.02295        0.08826         0
       505        0.64464        0.03538        0.08528         0
       506        0.64468        0.04471        0.08195         0
       507        0.64463        0.05334        0.07724         0
       508        0.64511        0.06230        0.07019         0
       509        0.64465        0.06963        0.06146         0
       510        0.64442        0.07455        0.05312         0
       511        0.64408        0.07845        0.04369         0
       512        0.38799        0.02104        0.07100         0
       513        0.38757        0.01089        0.07332         0
       514        0.75065        0.09082        0.02649         0
       515        0.75761        0.09222        0.03206         0
       516        0.75460        0.09037        0.01529         0
       517        0.76149        0.09184        0.02189         0
       518        0.75520        0.08885        0.00038         0
       519        0.40354        0.02124        0.07242         0
       520        0.40343        0.01094        0.07485         0
       521        0.75515        0.08643       -0.01475         0
       522        0.74056        0.08948        0.03136         0
       523        0.74850        0.09112        0.03535         0
       524        0.73940        0.08915        0.01578         0
       525        0.73922        0.08832        0.00034         0
       526        0.41939        0.02166        0.07372         0
       527        0.41939        0.01103        0.07629         0
       528        0.72378        0.08723        0.03140         0
       529        0.72337        0.08802        0.01576         0
       530        0.72315        0.08791        0.00020         0
       531        0.70741        0.08571        0.03128         0
       532        0.70722        0.08726        0.01560         0
       533        0.43535        0.02211        0.07493         0
       534        0.43536        0.01113        0.07764         0
       535        0.70708        0.08768        0.00009         0
       536        0.69124        0.08470        0.03112         0
       537        0.69114        0.08685        0.01547         0
       538        0.69105        0.08757        0.00002         0
       539        0.69102        0.08614       -0.01501         0
       540        0.69101        0.08269       -0.02877         0
       541        0.45128        0.02263        0.07601         0
       542        0.45138        0.01121        0.07890         0
       543        0.69101        0.07800       -0.04020         0
       544        0.67526        0.08401        0.03075         0
       545        0.67512        0.08658        0.01536         0
       546        0.67505        0.08749       -0.00002         0
       547        0.67503        0.08608       -0.01502         0
       548        0.67502        0.08264       -0.02876         0
       549        0.46735        0.02321        0.07697         0
       550        0.46744        0.01116        0.08011         0
       551        0.67502        0.07235       -0.04959         0
       552        0.67502        0.07797       -0.04017         0
       553        0.67502        0.05790       -0.06566         0
       554        0.67502        0.06562       -0.05807         0
       555        0.67502        0.02926       -0.08242         0
       556        0.48341        0.02306        0.07827         0
       557        0.48403        0.01090        0.08156         0
       558        0.49161        0.00574        0.08298         0
       559        0.67502        0.03909       -0.07812         0
       560        0.67502        0.04902       -0.07234         0
       561        0.65944        0.08338        0.03039         0
       562        0.65915        0.08632        0.01526         0
       563        0.65906        0.08735       -0.00005         0
       564        0.49873        0.02379        0.07933         0
       565        0.49799        0.01333        0.08212         0
       566        0.50101        0.00709        0.08343         0
       567        0.65904        0.08597       -0.01502         0
       568        0.65904        0.08254       -0.02872         0
       569        0.51547        0.02286       -0.07874         0
       570        0.51620        0.01011       -0.08190         0
       571        0.65904        0.07227       -0.04950         0
       572        0.65904        0.07788       -0.04009         0
       573        0.65904        0.05782       -0.06558         0
       574        0.65904        0.06554       -0.05798         0
       575        0.65904        0.02912       -0.08234         0
       576        0.65904        0.03900       -0.07803         0
       577        0.65904        0.04895       -0.07226         0
       578        0.64353        0.08276        0.03016         0
       579        0.64319        0.08603        0.01518         0
       580        0.64309        0.08715       -0.00006         0
       581        0.64306        0.08578       -0.01500         0
       582        0.64306        0.08236       -0.02866         0
       583        0.53096        0.02355       -0.07961         0
       584        0.53102        0.01304       -0.08237         0
       585        0.64306        0.07215       -0.04934         0
       586        0.64306        0.07774       -0.03997         0
       587        0.64306        0.05768       -0.06544         0
       588        0.64306        0.06541       -0.05783         0
       589        0.64307        0.02888       -0.08221         0
       590        0.64307        0.03884       -0.07788         0
       591        0.64307        0.04881       -0.07211         0
       592        0.62764        0.02208        0.08646         0
       593        0.62808        0.03265        0.08366         0
       594        0.62738        0.04187        0.07981         0
       595        0.62766        0.05209        0.07415         0
       596        0.62784        0.06024        0.06794         0
       597        0.54703        0.02401       -0.08046         0
       598        0.62765        0.06688        0.06057         0
       599        0.62718        0.07297        0.05148         0
       600        0.62742        0.07801        0.04170         0
       601        0.61088        0.02188        0.08544         0
       602        0.61083        0.03076        0.08293         0
       603        0.61078        0.03926        0.07920         0
       604        0.61097        0.04992        0.07309         0
       605        0.61065        0.05867        0.06640         0
       606        0.61110        0.06591        0.05899         0
       607        0.56337        0.02571       -0.08078         0
       608        0.61111        0.07243        0.05006         0
       609        0.61125        0.07780        0.04038         0
       610        0.59464        0.02059        0.08518         0
       611        0.59415        0.02982        0.08247         0
       612        0.59468        0.03901        0.07838         0
       613        0.59506        0.04917        0.07241         0
       614        0.59495        0.05799        0.06560         0
       615        0.59518        0.06553        0.05795         0
       616        0.59518        0.07211        0.04925         0
       617        0.59517        0.07751        0.03976         0
       618        0.57904        0.01960        0.08491         0
       619        0.57920        0.02685       -0.08110         0
       620        0.57880        0.02918        0.08209         0
       621        0.57906        0.03889        0.07777         0
       622        0.57917        0.04878        0.07190         0
       623        0.57916        0.05756        0.06511         0
       624        0.57918        0.06517        0.05736         0
       625        0.57917        0.07178        0.04870         0
       626        0.57916        0.07714        0.03935         0
       627        0.56319        0.01883        0.08450         0
       628        0.56314        0.02845        0.08167         0
       629        0.56318        0.03846        0.07727         0
       630        0.56319        0.04837        0.07143         0
       631        0.56319        0.05712        0.06466         0
       632        0.56319        0.06476        0.05686         0
       633        0.56319        0.07139        0.04818         0
       634        0.56322        0.07670        0.03894         0
       635        0.54736        0.01803        0.08401         0
       636        0.54717        0.02755        0.08120         0
       637        0.54719        0.03788        0.07673         0
       638        0.54721        0.04790        0.07090         0
       639        0.54721        0.05663        0.06415         0
       640        0.54721        0.06430        0.05629         0
       641        0.54729        0.07098        0.04754         0
       642        0.54753        0.07619        0.03849         0
       643        0.53218        0.01721        0.08347         0
       644        0.53114        0.02622        0.08077         0
       645        0.53111        0.03711        0.07615         0
       646        0.53120        0.04735        0.07032         0
       647        0.53124        0.05609        0.06356         0
       648        0.53130        0.06385        0.05556         0
       649        0.53161        0.07069        0.04657         0
       650        0.53209        0.07564        0.03800         0
       651        0.51457        0.02339        0.08064         0
       652        0.51497        0.03612        0.07554         0
       653        0.51521        0.04672        0.06967         0
       654        0.51526        0.05549        0.06291         0
       655        0.51532        0.06341        0.05465         0
       656        0.62709        0.06522       -0.05762         0
       657        0.62709        0.05749       -0.06524         0
       658        0.51541        0.07045        0.04529         0
       659        0.51545        0.07502        0.03735         0
       660        0.62732        0.08252        0.02924         0
       661        0.62714        0.08578        0.01496         0
       662        0.62709        0.08687       -0.00009         0
       663        0.62709        0.08550       -0.01499         0
       664        0.62709        0.08211       -0.02858         0
       665        0.62709        0.07196       -0.04911         0
       666        0.62709        0.07753       -0.03978         0
       667        0.62709        0.02855       -0.08201         0
       668        0.62709        0.03861       -0.07767         0
       669        0.51448        0.01571        0.08279         0
       670        0.51480        0.00972        0.08389         0
       671        0.62709        0.04863       -0.07191         0
       672        0.61118        0.08226        0.02869         0
       673        0.61112        0.08544        0.01484         0
       674        0.61111        0.08651       -0.00010         0
       675        0.61111        0.08514       -0.01496         0
       676        0.61111        0.08179       -0.02847         0
       677        0.53105        0.00945        0.08476         0
       678        0.61111        0.07173       -0.04882         0
       679        0.61111        0.07727       -0.03954         0
       680        0.61111        0.05723       -0.06498         0
       681        0.61111        0.06497       -0.05734         0
       682        0.61112        0.02811       -0.08176         0
